time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,horizontalError,depthError,magError,magNst,tipo sismicidad
2019-06-03T04:22:25.657Z,-39.218,-71.529,55.45,4.7,mwr,,65,0.168,0.8,us,us70003ul8,"19 km WNW of Hacienda La Calera, Chile",2.2,4.8,0.046,45,1
2019-06-02T19:49:29.077Z,-39.187,-70.811,26.67,4.3,mwr,,112,0.614,0.84,us,us70003uh4,"65 km WNW of La Ligua, Chile",5.2,4,0.037,71,1
2019-06-01T10:59:42.146Z,-39.157,-72.443,46.48,4.4,mb,,133,0.25,0.73,us,us70003u3m,"26 km NNW of La Serena, Chile",4.6,6.8,0.098,30,1
2019-05-27T21:56:15.904Z,-39.103,-70.963,26.76,4.4,mb,,178,0.027,0.76,us,us60003su9,"44 km W of Ovalle, Chile",2.8,7.3,0.24,5,1
2019-05-27T15:25:25.309Z,-39.087,-72.309,20.09,4.4,mwr,,137,0.357,0.6,us,us60003sr2,"40 km W of Valparaíso, Chile",5.2,2.8,0.037,69,1
2019-05-23T00:59:25.353Z,-39.075,-72.07,45.13,4.1,mwr,,83,0.736,0.53,us,us60003qzn,"46 km WSW of Santa Cruz, Chile",4.8,6.3,0.043,51,1
2019-05-22T22:42:29.243Z,-39.075,-71.546,85.16,4.3,mb,,125,1.209,0.86,us,us60003qyv,"18 km NE of Lautaro, Chile",5.8,8.7,0.154,12,0
2019-05-21T19:25:13.212Z,-39.059,-71.324,56.01,4.4,mwr,,122,0.319,0.77,us,us60003qcj,"17 km NW of Ovalle, Chile",3.1,4.9,0.051,37,1
2019-05-20T11:18:33.131Z,-39.009,-72.247,108,5.5,mww,,28,0.867,1.1,us,us70003nha,"57 km WSW of Calingasta, Argentina",5.8,1.8,0.068,21,0
2019-05-18T02:52:25.965Z,-38.975,-70.92,98.32,4.2,mwr,,70,0.04,0.32,us,us70003mx8,"28 km NE of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",5.4,2.3,,,0
2019-05-17T14:16:24.296Z,-38.949,-71.508,69.47,5,mww,,83,0.588,0.96,us,us70003mi2,"47 km NNW of Iquique, Chile",5.1,2.7,0.071,19,0
2019-05-17T08:26:22.437Z,-38.915,-70.914,113.09,4.3,mb,,95,0.752,0.86,us,us70003mg8,"43 km SSW of Calingasta, Argentina",5.7,8.4,0.2,7,0
2019-05-17T01:09:08.447Z,-38.7657,-71.6642,84.28,4.3,mwr,,94,0.625,0.73,us,us70003md9,"34 km SE of Bulnes, Chile",3.4,7.4,,,0
2019-05-16T01:34:11.094Z,-38.762,-72.226,19.74,4,mwr,,127,0.731,0.68,us,us70003ly9,"58 km WNW of Santa Cruz, Chile",4.6,4.6,0.056,31,1
2019-05-15T07:55:33.609Z,-38.7251,-70.531,56.76,4.3,mwr,,135,0.787,1.25,us,us70003lem,"55 km NW of Tocopilla, Chile",5.9,6.7,0.06,27,1
2019-05-14T01:39:28.860Z,-38.682,-71.707,69.65,4.1,mb,,148,0.222,0.51,us,us70003ks0,"32 km WNW of Arica, Chile",7.9,1.8,0.197,7,0
2019-05-12T06:42:23.587Z,-38.623,-71.792,53.82,4,mb,,156,0.255,1.2,us,us70003jzk,"19 km ENE of Tocopilla, Chile",5.2,9.7,0.3,3,1
2019-05-09T22:21:39.400Z,-38.559,-72.219,50.13,4.5,mwr,,160,0.569,0.54,us,us70003j37,"98 km N of Tocopilla, Chile",3.7,12.4,,,1
2019-05-04T19:51:05.416Z,-38.531,-71.473,33.54,4.1,mb,,187,0.34,0.6,us,us70003gqv,"31 km NW of Coquimbo, Chile",4.8,7.1,0.301,3,1
2019-05-02T17:13:23.228Z,-38.487,-72.131,39.55,4.5,mb,,165,0.911,0.95,us,us70003fuq,"102 km NNW of Tocopilla, Chile",4.9,9.7,0.135,16,1
2019-04-29T22:24:16.625Z,-38.481,-71.402,18.37,4.4,mb,,153,0.499,0.64,us,us70003eb3,"57 km NNW of Valparaíso, Chile",4.7,5.3,0.19,8,1
2019-04-29T14:07:13.676Z,-38.4226,-72.2731,35.69,4.7,mb,,150,0.13,0.84,us,us70003e09,"41 km WSW of Ovalle, Chile",5.3,7.5,0.208,7,1
2019-04-28T14:22:48.790Z,-38.388,-72.224,18.87,4,ml,,196,0.398,0.73,us,us70003dfa,"33 km WSW of Coquimbo, Chile",4.8,12.8,0.047,60,1
2019-04-28T12:03:00.617Z,-38.385,-71.472,22.33,4.6,mwr,,87,0.753,0.73,us,us70003ddw,"84 km WNW of La Ligua, Chile",5.4,3.4,0.034,85,1
2019-04-28T10:25:23.981Z,-38.354,-71.351,40.93,4.7,mwr,,142,0.701,0.78,us,us70003dcs,"76 km SW of Antofagasta, Chile",5.1,5.6,0.062,25,1
2019-04-28T03:19:18.161Z,-38.34,-70.309,10,4.2,mb,,193,0.57,1.06,us,us70003d8u,"90 km SW of Taltal, Chile",3.8,1.9,0.237,5,1
2019-04-27T22:50:01.913Z,-38.304,-71.28,60.41,4,mb,,127,0.401,0.87,us,us70003d59,"37 km SSW of Coquimbo, Chile",6.2,3.5,0.368,2,0
2019-04-26T06:22:34.325Z,-38.287,-71.151,29,5.5,mww,,97,0.45,1.04,us,us70003cb3,"76 km SW of Taltal, Chile",4.5,1.8,0.052,36,1
2019-04-25T20:28:31.223Z,-38.26,-72.101,41.26,4.6,mb,,121,0.343,1.02,us,us70003c5k,"35 km NNW of Coquimbo, Chile",5.2,9.8,0.146,14,1
2019-04-24T06:24:32.916Z,-38.227,-71.911,59.14,4.6,mb,,131,0.624,1.33,us,us70003b79,"70 km NNE of Tocopilla, Chile",4.2,8.8,0.068,65,1
2019-04-23T10:16:15.082Z,-38.224,-71.729,74.48,4.1,mb,,126,0.069,1.34,us,us70003alj,"15 km NW of Arica, Chile",6.6,7.5,0.131,16,0
2019-04-21T11:46:21.370Z,-38.214,-71.033,120.33,4.1,mb,,92,0.48,0.42,us,us700039yx,"61 km NE of San Felipe, Chile",5.7,7.9,0.233,5,0
2019-04-21T10:00:10.588Z,-38.152,-72.025,78.79,4.9,mwr,,106,0.45,0.83,us,us700039yk,"26 km SW of San Javier, Chile",7.4,5.2,0.043,53,0
2019-04-20T23:23:45.155Z,-38.143,-70.384,50.17,4.3,mb,,83,0.316,0.96,us,us700039sw,"44 km SSW of Ovalle, Chile",4.8,5.9,0.217,6,1
2019-04-20T00:00:05.867Z,-38.137,-71.096,35.07,4.1,mb,,177,0.773,0.61,us,us700039fc,"78 km WSW of Illapel, Chile",2.6,13.1,0.213,6,1
2019-04-18T04:06:34.948Z,-38.129,-71.138,54,5.6,mww,,37,0.63,0.77,us,us700038b8,"68 km NNW of La Serena, Chile",5.3,1.9,0.066,22,1
2019-04-16T00:54:13.922Z,-38.1252,-72.4558,34.8,4.6,mwr,,111,0.506,1.04,us,us700036qr,"107 km NW of Vallenar, Chile",4.5,6.4,0.043,52,1
2019-04-14T12:07:56.070Z,-38.124,-72.385,102.9,4.4,mb,,60,0.28,0.59,us,us700035wb,"37 km SE of Los Andes, Chile",5.2,5.4,0.268,4,0
2019-04-13T12:43:13.397Z,-38.082,-72.317,43.09,4.1,mb,,139,0.738,1.12,us,us700035e5,"85 km W of Arica, Chile",5.4,10.1,0.151,12,1
2019-04-11T17:07:30.470Z,-38.056,-72.104,62.46,4.8,mww,,61,0.282,1.38,us,us700034ju,"101 km NNE of Taltal, Chile",6.4,4.8,0.075,17,0
2019-04-11T00:32:23.193Z,-38.047,-70.597,46.98,4,mb,,136,0.476,0.84,us,us7000346y,"51 km NNW of La Serena, Chile",5.1,9.6,0.366,2,1
2019-04-11T00:18:19.758Z,-38.046,-71.673,108.94,4.3,mwr,,34,0.15,0.64,us,us7000346r,"Region Metropolitana, Chile",7,4.6,0.053,34,0
2019-04-09T12:29:48.540Z,-38.015,-71.192,10,4.4,mb,,103,0.511,0.86,us,us2000kcvl,"52 km WNW of Cartagena, Chile",3.5,2,0.537,1,1
2019-04-09T02:21:07.406Z,-37.976,-70.62,37.06,4.6,mb,,143,0.717,0.29,us,us2000kcq2,"11 km NNW of La Ligua, Chile",2.2,14.7,0.315,3,1
2019-04-08T06:39:41.950Z,-37.957,-72.348,31.27,4.2,mwr,,137,1.014,0.77,us,us2000kc5a,"70 km NW of La Ligua, Chile",4.3,5.2,0.038,67,1
2019-04-07T14:57:35.037Z,-37.94,-71.114,66.77,4.5,mb,,150,1.045,0.58,us,us2000kbuc,"77 km WSW of Illapel, Chile",7.1,13.9,0.222,6,0
2019-04-06T21:33:03.387Z,-37.825,-71.664,61.58,4.8,mb,,91,0.183,0.77,us,us2000kbhf,"12 km SSW of Coquimbo, Chile",4.8,4.1,0.104,29,0
2019-04-05T16:58:42.447Z,-37.7794,-72.1494,30.25,4.8,mb,,157,0.579,1.39,us,us2000kawj,"67 km W of Arica, Chile",4.2,5.9,0.131,18,1
2019-04-04T12:00:08.988Z,-37.779,-71.037,62.5,4.8,mb,,105,0.454,0.97,us,us2000ka6l,"35 km S of Coquimbo, Chile",6.9,6.5,0.064,76,0
2019-04-03T18:12:38.489Z,-37.7562,-71.5951,106.42,4.1,ml,,81,0.173,0.49,us,us2000k9ss,"21 km E of Los Andes, Chile",5.6,6,0.05,52,0
2019-04-03T14:33:59.212Z,-37.7337,-72.3651,74.57,4.1,mb,,102,0.124,0.59,us,us2000k9wf,"72 km S of Iquique, Chile",4.2,3.5,0.262,4,0
2019-04-02T13:17:39.132Z,-37.701,-71.837,10,4.8,mww,,127,0.548,0.84,us,us2000k94n,"41 km NNE of Río Turbio, Argentina",6.2,1.9,0.117,7,1
2019-04-01T18:44:49.168Z,-37.692,-71.907,35,4.4,mb,,101,0.501,1.04,us,us2000k8re,"29 km SSW of Coquimbo, Chile",4.9,2,0.269,5,1
2019-03-30T18:33:14.777Z,-37.643,-72.417,50.26,4.5,mwr,,133,0.679,0.95,us,us2000k7qi,"38 km SSE of Antofagasta, Chile",5.3,5.9,0.054,33,1
2019-03-29T10:53:16.490Z,-37.643,-72.008,40.54,4.1,mwr,,114,0.628,0.78,us,us2000k70x,"71 km NNW of Valparaíso, Chile",2.6,6.9,0.044,49,1
2019-03-28T21:00:51.510Z,-37.582,-70.482,35,4.2,mb,,160,0.493,1.03,us,us2000k6sf,"86 km NNW of Taltal, Chile",4.2,2,0.237,5,1
2019-03-28T15:05:31.688Z,-37.563,-71.979,45.54,5.4,mww,,46,0.276,1.15,us,us2000k6jm,"97 km NNE of Taltal, Chile",6,3.7,0.069,20,1
2019-03-27T20:27:30.898Z,-37.5,-70.764,10,4.4,mb,,151,0.592,1.05,us,us2000k634,"45 km NNE of Las Ovejas, Argentina",4,2,0.219,6,1
2019-03-27T00:34:52.380Z,-37.4737,-71.7397,43.9,4.5,mb,,107,0.642,0.84,us,us1000jm5c,"86 km S of Arica, Chile",4,5.8,0.073,55,1
2019-03-25T16:32:56.970Z,-37.465,-72.134,95.92,4.1,mb,,106,0.172,0.66,us,us1000jlbs,"19 km SE of Loncoche, Chile",8.1,7,0.3,3,0
2019-03-25T10:52:40.475Z,-37.427,-72.038,72.03,5,mww,,105,0.51,0.93,us,us1000jl86,"88 km NNE of Tocopilla, Chile",5.6,4.8,0.078,16,0
2019-03-23T19:02:45.775Z,-37.413,-71.425,23.53,4.3,mwr,,68,0.328,0.86,us,us1000jkrk,"37 km W of Valparaíso, Chile",3.3,4.2,0.036,75,1
2019-03-23T17:20:33.714Z,-37.396,-71.92,10,4.1,mb,,161,1.377,0.7,us,us1000jkqh,"163 km WNW of Taltal, Chile",6.1,2,0.198,8,1
2019-03-18T23:56:43.950Z,-37.393,-70.839,69.27,4,mb,,149,0.38,0.91,us,us1000ji8p,"27 km SSE of Coquimbo, Chile",5.7,3.3,0.212,6,0
2019-03-17T14:18:53.600Z,-37.38,-71.555,10,4.5,mb,,168,0.862,0.87,us,us1000jhgw,"72 km W of Coquimbo, Chile",6,1.6,0.242,5,1
2019-03-16T18:06:15.402Z,-37.374,-71.939,41,5.2,mww,,52,0.767,1.44,us,us1000jh4d,"28 km NW of Coquimbo, Chile",4.9,1.9,0.069,20,1
2019-03-16T06:34:53.810Z,-37.3446,-71.6896,11.41,4.4,mwr,,156,0.901,1.26,us,us1000jgzg,"96 km WNW of Iquique, Chile",4.3,4,0.055,32,1
2019-03-15T04:36:01.612Z,-37.322,-72.345,147.08,4.2,mb,,69,0.628,0.55,us,us1000jkc2,"52 km SSE of Palca, Peru",5.5,6.3,0.216,6,0
2019-03-13T21:46:11.090Z,-37.3159,-72.1402,40.67,4,mwr,,60,0.088,0.96,us,us1000jf4z,"33 km WSW of Ovalle, Chile",4.9,5.2,0.052,35,1
2019-03-13T11:53:24.440Z,-37.31,-71.529,35,4.2,mb,,157,0.211,0.59,us,us1000jeq3,"63 km W of Ovalle, Chile",3,2,0.2,7,1
2019-03-13T02:11:01.279Z,-37.276,-70.972,106.33,4.3,mb,,109,0.453,1.15,us,us1000jeh1,"23 km E of Vallenar, Chile",7.5,6.8,0.306,3,0
2019-03-11T22:14:16.050Z,-37.2549,-71.8914,105.07,4.6,mb,,48,0.349,0.79,us,us1000jdw6,"18 km SSE of Machalí, Chile",4.8,4.1,0.083,43,0
2019-03-11T14:22:17.270Z,-37.206,-72.034,82.28,4.1,mb,,51,0.103,0.29,us,us1000jdkm,"13 km W of Paine, Chile",5.1,2.1,0.303,4,0
2019-03-10T13:08:03.030Z,-37.188,-71.476,48.99,4.5,mwr,,138,0.382,0.79,us,us1000jd7k,"40 km S of Taltal, Chile",6.2,6.7,0.041,56,1
2019-03-10T03:09:45.329Z,-37.181,-72.475,10,4.5,mwr,,149,0.574,1.25,us,us1000jd34,"95 km WSW of Coquimbo, Chile",3.6,1.8,0.048,41,1
2019-03-09T20:45:43.440Z,-37.1784,-72.436,115.38,4.5,mwr,,48,0.773,0.77,us,us1000jd17,"65 km W of Calingasta, Argentina",4.5,5.3,0.057,30,0
2019-03-09T15:22:22.420Z,-37.161,-72.063,47.59,4.4,mb,,77,0.183,0.98,us,us1000jcww,"22 km WSW of Ovalle, Chile",7.8,7.7,0.17,10,1
2019-03-09T02:16:58.576Z,-37.128,-70.77,45.71,4.6,mwr,,94,0.492,1,us,us1000jcrf,"30 km S of Coquimbo, Chile",3.8,5,0.036,76,1
2019-03-07T06:34:09.414Z,-37.107,-72.484,67.36,4.3,mb,,154,0.487,0.63,us,us1000jbrq,"14 km S of Coquimbo, Chile",5.1,3.6,0.16,11,0
2019-03-05T16:31:26.050Z,-37.104,-72.316,10.07,4.4,mb,,202,0.802,1.15,us,us1000jaux,"49 km W of Coquimbo, Chile",5.9,1.8,0.24,5,1
2019-03-04T04:18:14.800Z,-37.1,-71.872,62.42,4,ml,,91,0.218,0.44,us,us1000jasc,"27 km NNW of Melipilla, Chile",3.3,4.2,0.049,54,0
2019-03-02T01:55:30.428Z,-37.1,-71.551,35,4.1,mb,,165,0.161,0.38,us,us1000j9qn,"17 km SW of Valparaíso, Chile",1.9,2,0.37,2,1
2019-03-01T22:43:26.923Z,-37.094,-70.842,23.99,5,mww,,90,0.085,0.72,us,us1000j9nk,"41 km W of Ovalle, Chile",4.1,2.8,0.093,11,1
2019-02-26T08:47:26.280Z,-37.073,-71.814,47.16,4.9,mb,,78,0.316,1,us,us2000jnt0,"26 km SSW of Coquimbo, Chile",4.9,3.9,0.044,162,1
2019-02-25T22:54:32.530Z,-37.071,-71.367,35.82,4.5,mwr,,117,0.259,0.89,us,us2000jn53,"27 km NNW of La Serena, Chile",4.3,4.4,0.039,63,1
2019-02-25T15:28:42.090Z,-37.067,-71.165,10,5.3,mww,,97,0.519,0.96,us,us2000jmvn,"49 km WNW of Coquimbo, Chile",4.4,1.7,0.086,13,1
2019-02-22T18:13:01.170Z,-37.063,-70.8253,20.61,4.1,mwr,,162,0.568,1.01,us,us2000jlnk,"91 km SW of Iquique, Chile",4.4,6.3,0.065,23,1
2019-02-22T09:25:59.030Z,-37.054,-72.391,88.38,4.5,mwr,,83,0.243,0.86,us,us2000jler,"6 km S of Monte Patria, Chile",4.7,3.8,0.048,42,0
2019-02-22T05:12:01.500Z,-37.038,-72.159,91.01,4.5,mb,,136,0.642,0.6,us,us2000jld8,"34 km N of Illapel, Chile",6,7.9,0.191,8,0
2019-02-21T07:37:49.460Z,-37.011,-71.16,14.2,4.5,mwr,,150,0.549,0.31,us,us2000jl0v,"90 km SW of Iquique, Chile",4.2,4.4,0.058,29,1
2019-02-19T05:09:42.960Z,-37.005,-71.526,21.45,4.8,mww,,78,0.445,1.17,us,us2000jjv0,"97 km NW of Vallenar, Chile",5.5,4.1,0.08,15,1
2019-02-15T07:00:06.580Z,-36.996,-70.995,36.52,4.5,mb,,131,0.166,1.05,us,us2000jibh,"Near the coast of Coquimbo, Chile",4.2,11.3,0.312,3,1
2019-02-12T14:13:09.050Z,-36.99,-71.207,35,4.1,ml,,171,0.242,0.71,us,us2000jgnn,"25 km N of La Serena, Chile",5.6,2,0.051,50,1
2019-02-11T13:56:12.430Z,-36.984,-71.779,94.82,4.3,mb,,71,0.27,0.35,us,us2000jgaf,"11 km SSW of Rancagua, Chile",5.8,3,0.306,3,0
2019-02-10T21:00:36.690Z,-36.966,-71.613,101.39,4.5,mb,,134,0.299,0.5,us,us2000jg2i,"61 km N of Vallenar, Chile",4.5,7.1,0.181,9,0
2019-02-09T02:37:41.970Z,-36.961,-70.64,10,4.4,mb,,100,0.214,1.12,us,us2000jfks,"35 km NW of Punta Arenas, Chile",3.1,1.8,0.18,10,1
2019-02-07T01:48:25.910Z,-36.9537,-71.0785,10,4.2,mb,,147,0.912,0.9,us,us2000jnc7,"97 km WNW of Iquique, Chile",5.6,1.9,0.304,3,1
2019-02-06T22:58:18.130Z,-36.952,-70.546,13.12,4.5,mwr,,154,0.928,0.7,us,us2000jeii,"99 km WNW of Iquique, Chile",2.6,5.6,0.054,33,1
2019-02-06T22:54:38.160Z,-36.925,-71.6125,10,4.4,mb,,184,1.029,0.96,us,us2000jnbn,"110 km WNW of Iquique, Chile",6.4,2,0.268,4,1
2019-02-06T18:50:41.810Z,-36.9242,-71.9822,12.1,4.2,mwr,,156,1.004,0.6,us,us2000jelf,"108 km WNW of Iquique, Chile",4.8,6.1,0.058,29,1
2019-02-06T17:56:49.690Z,-36.924,-70.49,12.98,5.2,mww,,126,0.937,0.77,us,us2000je9g,"100 km WNW of Iquique, Chile",3.9,3.2,0.069,20,1
2019-02-03T02:56:43.080Z,-36.915,-72.477,27.34,4.8,mww,,74,1.098,1.08,us,us2000jcll,"67 km WNW of Illapel, Chile",5,4.5,0.089,12,1
2019-01-30T07:44:45.250Z,-36.912,-70.467,51,5.6,mww,,41,0.256,1.34,us,us1000iryd,"57 km SSW of Taltal, Chile",6.2,1.8,0.051,37,1
2019-01-29T20:25:34.990Z,-36.901,-70.623,74.22,4.4,mb,,111,0.43,0.62,us,us2000ja5n,"11 km SSE of Ovalle, Chile",5,5.7,0.218,6,0
2019-01-29T11:02:56.320Z,-36.888,-70.566,46.82,4.3,mb,,134,0.845,0.56,us,us2000ja0y,"21 km WSW of Illapel, Chile",3.6,9.3,0.202,7,1
2019-01-29T03:15:30.200Z,-36.88,-70.658,123.03,4.1,mb,,69,0.751,0.31,us,us2000jhcv,"81 km E of Arica, Chile",5.3,8.3,0.174,9,0
2019-01-28T03:33:36.320Z,-36.829,-72.247,37.12,4.4,mb,,136,0.266,1.27,us,us2000j9kh,"27 km NNW of La Serena, Chile",4,7.9,0.13,17,1
2019-01-28T02:38:45.810Z,-36.817,-72.422,10,4.2,mb,,188,1.216,0.94,us,us2000j9k3,"109 km W of Illapel, Chile",2.6,2,0.527,1,1
2019-01-26T21:36:45.920Z,-36.817,-69.902,42.03,4.1,mb,,186,1.02,0.77,us,us2000j9ag,"42 km W of Illapel, Chile",5.9,14.6,0.368,2,1
2019-01-26T07:48:54.120Z,-36.816,-70.627,57.62,4.4,mb,,128,0.291,0.78,us,us2000j94t,"21 km WSW of Coquimbo, Chile",6.9,10.1,0.219,6,1
2019-01-25T15:49:34.310Z,-36.815,-70.588,102.96,4.5,mb,,50,0.159,0.58,us,us2000j8tg,"29 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",5.8,6,0.312,3,0
2019-01-25T08:29:17.680Z,-36.814,-71.101,64.23,4.6,mb,,105,0.348,0.92,us,us2000j8pl,"29 km SSW of Coquimbo, Chile",5.4,6.9,0.172,10,0
2019-01-24T10:28:28.420Z,-36.812,-72.473,58.3,5.1,mb,,61,0.232,1.13,us,us2000j86l,"18 km S of Coquimbo, Chile",6.7,0.8,0.036,245,1
2019-01-24T08:06:10.060Z,-36.804,-71.186,44.35,4.2,mb,,60,0.01,0.66,us,us2000j85c,"52 km NNW of Talca, Chile",4.2,12.1,0.176,9,1
2019-01-23T06:53:06.380Z,-36.783,-70.476,10.42,4.1,mb,,185,0.675,0.77,us,us2000j7nl,"80 km WSW of Arica, Chile",5.6,8.3,0.213,6,1
2019-01-22T16:19:26.450Z,-36.767,-72.399,47.09,4.8,mb,,90,0.368,0.87,us,us2000j7ac,"30 km SW of Coquimbo, Chile",5.6,6.1,0.321,7,1
2019-01-22T13:44:47.320Z,-36.765,-69.787,43.82,4.8,mb,,147,0.454,0.71,us,us2000j78i,"40 km SW of Coquimbo, Chile",7.8,1.3,0.393,2,1
2019-01-22T11:37:49.650Z,-36.7622,-70.8672,10,4.6,mb,,150,0.767,0.92,us,us2000j76r,"84 km WNW of La Ligua, Chile",4.7,1.9,0.182,9,1
2019-01-22T00:41:20.660Z,-36.743,-72.208,49.52,4.6,mb,,99,0.267,0.92,us,us2000j71c,"20 km SW of Coquimbo, Chile",6.3,6.3,0.133,17,1
2019-01-21T20:27:35.010Z,-36.741,-72.151,103.42,4.7,mwr,,53,0.126,0.56,us,us2000j6xi,"38 km ESE of Paine, Chile",3.6,3.8,0.042,55,0
2019-01-21T19:08:39.590Z,-36.741,-72.101,12.11,4.5,mwr,,180,1.129,0.5,us,us2000j6wu,"Off the coast of Coquimbo, Chile",3.7,5.6,0.039,62,1
2019-01-21T12:48:40.510Z,-36.72,-72.136,123.27,4.2,mb,,77,0.405,0.48,us,us2000j6tm,"98 km ENE of Vicuña, Chile",7.3,6.1,0.373,2,0
2019-01-20T09:23:32.460Z,-36.7,-71.19,17.03,4.5,mwr,,112,0.652,0.85,us,us2000j6l3,"63 km W of Coquimbo, Chile",5.6,4.4,0.039,62,1
2019-01-20T07:39:27.020Z,-36.691,-70.478,62.7,4,mb,,128,0.243,0.59,us,us2000j6kt,"20 km S of Coquimbo, Chile",3,5.9,0.367,2,0
2019-01-20T04:59:45.780Z,-36.659,-71.549,60.97,4.4,mb,,101,0.209,0.86,us,us2000j6k2,"16 km S of Coquimbo, Chile",2.7,6.2,0.24,6,0
2019-01-20T02:36:00.260Z,-36.647,-72.279,59.28,4.3,mb,,91,0.214,1.14,us,us2000j6iw,"15 km SSW of Coquimbo, Chile",6.7,5.7,0.177,9,1
2019-01-20T01:32:52.480Z,-36.644,-70.5431,63,6.7,mww,,22,0.173,1.47,us,us2000j6hy,"10 km SSW of Coquimbo, Chile",5.8,1.8,0.036,73,0
2019-01-18T15:02:53.810Z,-36.628,-72.497,61.54,4.6,mb,,147,0.124,1.23,us,us2000j5rs,"42 km WSW of Ovalle, Chile",6.7,7,0.141,15,0
2019-01-17T10:14:54.900Z,-36.6214,-71.474,10,4.3,mb,,185,0.57,0.61,us,us2000j4zn,"63 km WNW of La Ligua, Chile",4.8,2,0.375,2,1
2019-01-17T07:39:34.290Z,-36.6117,-70.5396,112.76,4.2,mb,,51,0.06,0.4,us,us2000j4y0,"35 km ENE of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",5.9,3.7,0.236,5,0
2019-01-12T06:01:13.830Z,-36.608,-71.18,63.96,4.2,mb,,139,0.122,0.93,us,us2000j390,"66 km WNW of Diego de Almagro, Chile",8.8,5.7,0.176,9,0
2019-01-11T12:22:25.660Z,-36.6,-71.664,103.52,4.4,mwr,,79,1.058,1.23,us,us2000j2ye,"115 km SE of Copiapó, Chile",7.3,5.2,0.063,24,0
2019-01-08T22:32:54.750Z,-36.5791,-70.9817,27.53,4.3,mb,,81,0.38,0.67,us,us2000j1jg,"56 km SE of Iquique, Chile",2.8,8.1,0.217,6,1
2019-01-08T17:59:04.980Z,-36.5733,-70.637,14.75,4.3,mb,,116,0.714,0.9,us,us2000j1g3,"78 km WNW of La Ligua, Chile",4,1.8,0.2,7,1
2019-01-07T01:44:55.630Z,-36.573,-70.591,10,4.6,mb,,156,0.832,1.09,us,us2000j0yh,"56 km W of Taltal, Chile",4.7,1.9,0.146,14,1
2019-01-06T20:25:36.080Z,-36.565,-72.467,110.04,4.8,mb,,103,0.403,1.4,us,us2000j0w5,"86 km NE of Iquique, Chile",5.9,4.4,0.1,31,0
2019-01-06T18:44:30.780Z,-36.545,-72.442,10,4.7,mb,,141,0.86,0.95,us,us2000j0va,"85 km W of Coquimbo, Chile",6,1.9,0.277,4,1
2019-01-06T03:56:24.650Z,-36.5427,-71.2096,110.37,4.3,mb,,95,0.018,0.26,us,us2000j0pa,"5 km S of Colbún, Chile",5,6.9,0.267,4,0
2019-01-02T16:32:48.630Z,-36.536,-72.339,36.71,4.2,mb,,163,0.699,0.86,us,us2000j5uc,"12 km SE of Taltal, Chile",3.1,23.8,0.525,1,1
2018-12-30T12:25:23.990Z,-36.524,-71.932,115.09,4.3,mb,,67,0.696,0.65,us,us2000iz7n,"86 km NE of Los Andes, Chile",5.4,9.8,0.307,3,0
2018-12-29T13:57:16.150Z,-36.511,-71.67,41.42,4.6,mb,,147,0.723,0.55,us,us2000iyxd,"71 km W of Coquimbo, Chile",2.5,9.9,0.193,8,1
2018-12-27T20:28:35.260Z,-36.505,-70.88,126.78,4,mb,,69,0.984,0.91,us,us2000iy75,"48 km SW of Calingasta, Argentina",6.9,12.3,0.26,4,0
2018-12-24T23:14:02.210Z,-36.499,-71.487,35,4.1,mb,,212,0.843,1.22,us,us2000ixa4,"72 km S of Pacocha, Peru",7.2,2,0.262,4,1
2018-12-23T12:46:16.330Z,-36.495,-70.506,82.48,4.5,mb,,65,0.18,1.32,us,us2000iwnz,"26 km ESE of Copiapó, Chile",6.1,6.6,0.118,21,0
2018-12-22T18:33:40.630Z,-36.49,-70.728,106.7,4.1,mb,,53,0.423,0.79,us,us2000iwdj,"Maule, Chile",5.6,4.9,0.146,15,0
2018-12-21T22:31:34.470Z,-36.467,-72.395,75.97,4.3,mb,,124,0.326,0.96,us,us2000iw4b,"76 km ENE of Antofagasta, Chile",4.9,9.7,0.267,4,0
2018-12-21T13:01:41.390Z,-36.466,-72.179,20.45,4.4,mwr,,137,0.531,1.32,us,us2000ivv4,"78 km SW of Taltal, Chile",5.9,4.7,0.048,41,1
2018-12-16T19:47:46.310Z,-36.457,-71.125,105,4.2,mb,,73,0.455,0.5,us,us2000iu6n,"12 km E of Molina, Chile",6.9,8.4,0.372,2,0
2018-12-16T00:04:13.980Z,-36.441,-70.995,28.94,4.4,mwr,,88,0.132,0.7,us,us2000ityn,"56 km W of Ovalle, Chile",5.4,4.2,0.037,69,1
2018-12-15T12:12:49.440Z,-36.436,-69.686,18.25,4.7,mb,,138,0.831,0.69,us,us2000itug,"88 km WNW of Iquique, Chile",5.5,4.6,0.079,49,1
2018-12-15T10:18:19.060Z,-36.43,-69.94,136.79,4.1,mb,,91,0.77,0.58,us,us2000ittu,"47 km ENE of Los Ángeles, Chile",5.4,10,0.185,8,0
2018-12-14T08:40:07.740Z,-36.428,-71.943,33.34,4.3,mb,,193,1.045,0.8,us,us2000ivbw,"89 km S of Pacocha, Peru",8.3,8.8,0.187,8,1
